Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4960	-384.977	-404.596	19.619	0.854725	1.165469	1.723129	15.88929	0.0112815	0.0208072	0.0241064	0.0100614	0.0596802	0.0627834	0.0050811	0.00843004	0.0158038	0.118255	0.00715065	0.0175017	0.00995295	0.0127911	0.00610249	0.0407114	0.0248478	0.222087	0.155264	0.00676563	0.0701985	0.238811	0.0629201	0.0275322	0.150416	0.0559898	0.0119358	0.0445564	0.111164	0.00615171	0.0378452	0.121019	0.0185934	0.185275	0.36043	0.51163	0.714518	0.0008518	0.619101	0.184893	0.195155	0.107139	0.428268	0.971037	2.49356	1.796599
4970	-391.768	-407.969	16.2012	0.6588725	0.861916	1.389501	13.31284	0.0120986	0.0070817	0.0252999	0.0200354	0.0159566	0.0450805	0.0137548	0.00302713	0.0129694	0.143019	0.0336262	0.0167682	0.00447825	0.0062456	0.00577011	0.0844409	0.0397203	0.332553	0.198229	0.00629744	0.111031	0.190355	0.0252742	0.0918559	0.134152	0.0502557	0.019814	0.0237058	0.157364	0.0071712	0.14048	0.0359263	0.0499285	0.16652	0.347927	0.510578	0.726783	0.00105435	0.726983	0.145257	0.126706	0.0654346	0.343461	0.908619	2.68248	2.063766
4980	-385.948	-404.272	18.3243	0.7742603	0.4288924	1.143417	15.82776	0.0181873	0.0092796	0.0770985	0.0966874	0.0321412	0.00525198	0.0145554	0.00130268	0.00293361	0.173675	0.0154591	0.00931177	0.00752045	0.00838413	0.00761171	0.0510436	0.0812359	0.101583	0.205819	0.00372566	0.205124	0.24448	0.0169196	0.0342694	0.0908258	0.0507338	0.0393614	0.00827171	0.176569	0.00393329	0.0948953	0.0336219	0.044508	0.120891	0.295725	0.470878	0.71247	0.00267081	0.449762	0.258162	0.289405	0.090071	0.396561	0.949559	2.56381	1.96632
4990	-396.45	-408.487	12.0371	0.7637422	0.6131018	2.1571	11.06846	0.0240381	0.0138191	0.0784512	0.181575	0.0124684	0.00267325	0.0293663	0.00538846	0.00153005	0.224699	0.0130374	0.00927038	0.0278528	0.014166	0.0176612	0.0708589	0.0693939	0.33066	0.130399	0.00699702	0.219713	0.145625	0.0361834	0.0513464	0.0488369	0.0610728	0.0675277	0.0220225	0.11789	0.00297438	0.101621	0.0980886	0.0549952	0.106144	0.246694	0.389669	0.610142	0.00621282	0.525099	0.174724	0.293964	0.0878236	0.392116	0.946379	2.57368	2.292203
5000	-392.813	-404.718	11.9054	2.815141	0.4812171	1.005592	15.33406	0.0514639	0.0072105	0.0549125	0.110157	0.0978049	0.00455656	0.0183947	0.011204	0.00175238	0.198675	0.023807	0.0139792	0.00889463	0.041635	0.0472307	0.0547571	0.123466	0.236349	0.0958387	0.0117519	0.198213	0.147921	0.052367	0.0368684	0.0193654	0.0777731	0.119395	0.0457101	0.159505	0.00215449	0.0608068	0.0997652	0.0252675	0.135649	0.321925	0.501899	0.739751	0.014819	0.634927	0.248835	0.101419	0.374435	0.72075	1.08144	1.82338	2.258952
5010	-398.846	-410.741	11.8954	0.9393444	1.012278	1.393581	15.24047	0.116524	0.0129791	0.0427316	0.180876	0.0590797	0.0137361	0.0166483	0.00940938	0.00170897	0.117342	0.0991691	0.0479679	0.0140504	0.0591575	0.0447659	0.125602	0.100298	0.241587	0.143156	0.0215028	0.26173	0.0649873	0.0257263	0.0108318	0.0095095	0.056043	0.137168	0.0195191	0.118723	0.0121374	0.0409257	0.0517823	0.0468576	0.185209	0.370631	0.531115	0.739955	0.0358598	0.397685	0.380168	0.186288	0.124698	0.457729	0.989175	2.4284	2.324232
5020	-398.6	-409.328	10.7283	0.9345674	1.165025	1.499538	12.31939	0.0738773	0.0125694	0.0395103	0.110449	0.0867831	0.0516353	0.0103791	0.0102558	0.00806558	0.106373	0.0971276	0.0186202	0.0194201	0.0520637	0.0583539	0.0724414	0.0720096	0.259472	0.042055	0.0468312	0.463749	0.192926	0.0206099	0.00340959	0.00559674	0.0848211	0.0741665	0.0237796	0.0669835	0.008906	0.0664245	0.115377	0.0518671	0.197507	0.381617	0.537517	0.739933	0.0259014	0.662166	0.248686	0.0632461	0.12372	0.456161	0.988251	2.43187	2.42691
5030	-404.625	-411.359	6.7341	0.5343192	1.255601	1.422788	12.03161	0.0283093	0.0473789	0.0569078	0.315129	0.0825914	0.0429754	0.0233844	0.00505227	0.0115386	0.0469539	0.0600692	0.039875	0.00852466	0.0507299	0.0329557	0.101188	0.0671836	0.237932	0.0685898	0.0447429	0.298035	0.189552	0.0650838	0.00414581	0.00269373	0.0675723	0.290412	0.0265599	0.0601681	0.030609	0.200704	0.12405	0.0574038	0.212896	0.401821	0.557895	0.755917	0.0308262	0.714499	0.185965	0.06871	0.0399116	0.273731	0.843718	2.84264	2.789001
5040	-401.641	-411.693	10.052	0.6723888	1.13582	0.9171226	14.986	0.00431009	0.0263084	0.0406052	0.146935	0.0808561	0.0738243	0.00680088	0.0134878	0.011857	0.100648	0.0838293	0.0607493	0.00780518	0.0669266	0.057485	0.0466408	0.127233	0.199451	0.178992	0.04395	0.179439	0.131869	0.057005	0.00585054	0.00588447	0.0606579	0.0898997	0.00673768	0.00707978	0.0491771	0.140986	0.359278	0.0218296	0.235084	0.446737	0.615179	0.810921	0.0165662	0.823846	0.118298	0.04129	0.068303	0.350206	0.914191	2.6673	2.494388
5050	-401.602	-412.144	10.542	1.008946	0.7048857	0.712764	14.07365	0.00507536	0.0577596	0.0527462	0.100294	0.105209	0.0683	0.00437158	0.0268225	0.00571772	0.0929469	0.0428997	0.021106	0.0124746	0.0524106	0.0771289	0.025616	0.129264	0.437449	0.0804692	0.0401641	0.299867	0.0512872	0.0613546	0.00733073	0.0260517	0.115645	0.0822484	0.00457691	0.00942942	0.0439214	0.189098	0.127767	0.0513851	0.190146	0.406016	0.591274	0.807954	0.0121784	0.78572	0.146146	0.0559563	0.138735	0.479425	1.00147	2.38037	2.508186
5060	-399.305	-413.87	14.5654	0.6870974	0.3520864	0.736297	11.35209	0.00373264	0.0135572	0.0334871	0.121092	0.0577009	0.0487495	0.00589846	0.0289831	0.00309912	0.0657698	0.0341163	0.0146897	0.0335765	0.0638982	0.0522015	0.0337993	0.127462	0.197163	0.178203	0.0465362	0.0885703	0.0322833	0.0494543	0.00277007	0.0416221	0.0841806	0.293323	0.00895138	0.00201169	0.107867	0.142471	0.140387	0.0780691	0.131806	0.329035	0.522405	0.767944	0.0169322	0.486528	0.35959	0.136949	0.0714346	0.357378	0.919992	2.6512	2.235674
5070	-397.416	-413.488	16.0726	0.6462291	0.2826776	0.8721338	14.43547	0.0317059	0.0154257	0.039788	0.0582634	0.15338	0.0127545	0.00630663	0.017573	0.00158229	0.143749	0.056225	0.0117922	0.0520829	0.0575013	0.100762	0.0465157	0.0633668	0.15782	0.136407	0.0418782	0.0970135	0.0278159	0.0276344	0.0133672	0.0536838	0.0251227	0.173486	0.0220308	0.0299738	0.107951	0.115361	0.226286	0.0339316	0.112832	0.294883	0.482887	0.735711	0.0254163	0.510809	0.172044	0.291731	0.0627617	0.337015	0.903188	2.69704	2.158538
5080	-404.22	-417.418	13.1972	1.087672	0.07923611	0.8115397	14.15281	0.105564	0.0152102	0.0891222	0.0245067	0.0783232	0.00926857	0.0154724	0.00391293	0.00354857	0.0510604	0.0404321	0.0113757	0.0759679	0.0591453	0.10525	0.0495875	0.0482862	0.511174	0.222853	0.0789507	0.141073	0.0400173	0.0233608	0.0131812	0.0146478	0.0220093	0.0348854	0.0177664	0.0223725	0.140262	0.109615	0.149207	0.0227569	0.0840227	0.2514	0.443197	0.714732	0.0147153	0.215776	0.502732	0.266777	0.154107	0.501605	1.01313	2.33115	2.350166
5090	-405.664	-410.331	4.66779	0.8580516	0.06381838	1.404416	10.90756	0.0416713	0.0787999	0.0243996	0.00872694	0.0416049	0.033709	0.0304239	0.00352322	0.00338164	0.0481638	0.0452457	0.0229845	0.0568756	0.0105376	0.0410431	0.160109	0.0811327	0.476157	0.298842	0.018485	0.659883	0.0378591	0.00849752	0.133158	0.0217753	0.0217659	0.00460046	0.00810789	0.137822	0.0992718	0.177172	0.127251	0.108012	0.0625774	0.193588	0.35469	0.616072	0.0446287	0.17325	0.202812	0.57931	0.107838	0.429497	0.971828	2.49084	3.070992
5100	-396.093	-407.105	11.0119	0.8289496	0.09340819	1.279345	12.17109	0.0504913	0.0684408	0.0124765	0.0245752	0.0797363	0.0117941	0.0202421	0.00274309	0.00527137	0.152038	0.0259705	0.00651924	0.0201406	0.0128114	0.0620912	0.116001	0.10188	0.116014	0.170977	0.0374692	0.285212	0.00592958	0.00768161	0.132698	0.0751375	0.124824	0.00295289	0.0079467	0.0519433	0.232682	0.11929	0.247647	0.125965	0.0696515	0.209801	0.377303	0.639999	0.0662692	0.161776	0.36457	0.407384	0.101702	0.418533	0.964665	2.5151	2.517593
5110	-396.62	-406.01	9.39046	1.30686	0.05544429	2.535078	11.53234	0.0561495	0.047115	0.0127112	0.0200148	0.0391158	0.00850091	0.0361073	0.00712098	0.00738775	0.15974	0.0184078	0.00465495	0.0209653	0.00701522	0.0580924	0.0725698	0.142484	0.361318	0.149071	0.033266	0.39705	0.00338492	0.00949865	0.140285	0.0494974	0.0250889	0.00453516	0.011857	0.0239541	0.213163	0.0384882	0.255362	0.0734459	0.0425639	0.13538	0.257198	0.48453	0.0484013	0.107419	0.254449	0.589731	0.193887	0.552897	1.03673	2.21648	2.507417
5120	-399.13	-405.828	6.69765	4.342079	0.07696485	1.028816	10.37043	0.0682841	0.067508	0.0385855	0.0250368	0.0274652	0.0240245	0.0262101	0.00372234	0.0275308	0.216271	0.00690879	0.0111192	0.0288369	0.00752932	0.0464547	0.118582	0.0726663	0.252129	0.229441	0.0564888	0.346931	0.00595468	0.0122832	0.0914828	0.027109	0.0697213	0.00380334	0.00622676	0.0227401	0.158844	0.0530251	0.338781	0.0912822	0.0753013	0.227782	0.407434	0.676528	0.0313545	0.105319	0.3965	0.466827	0.472221	0.786266	1.08421	1.6573	2.582979
5130	-400.282	-408.057	7.77479	3.139597	0.0306894	1.095656	9.819391	0.0605653	0.0776352	0.0250275	0.0120711	0.0639532	0.0271035	0.0443754	0.00718564	0.0140893	0.0612146	0.0438203	0.038009	0.0252707	0.00342197	0.0335198	0.0641106	0.0617798	0.181077	0.255402	0.117758	0.422351	0.0222896	0.00321191	0.0908344	0.0440148	0.0738878	0.0150014	0.0116299	0.0147669	0.177219	0.1621	0.248578	0.0630557	0.0666906	0.210015	0.385257	0.656752	0.0190449	0.119428	0.392338	0.469189	0.399781	0.738976	1.08312	1.77812	2.566331
5140	-401.761	-413.395	11.6339	0.3957205	0.01934243	1.428834	11.64442	0.0531544	0.0508625	0.0100885	0.0290456	0.0280823	0.0219159	0.0124734	0.00423497	0.0031597	0.0675102	0.0225492	0.0602457	0.0179659	0.001187	0.0988145	0.129379	0.0738004	0.390005	0.100302	0.046015	0.348925	0.0718586	0.00147074	0.0242879	0.0142946	0.0732705	0.0144128	0.0166322	0.0157911	0.35748	0.141858	0.101325	0.0900564	0.056589	0.18174	0.340424	0.603718	0.0173701	0.108926	0.357835	0.515869	0.0161019	0.178552	0.726608	3.07874	2.492454
5150	-400.657	-405.334	4.67617	0.3811832	0.01373877	1.087075	8.762661	0.0738511	0.0501678	0.0684215	0.104634	0.167893	0.00550305	0.0191766	0.00307202	0.0035079	0.181889	0.137145	0.0186495	0.00960091	0.00214183	0.110074	0.112005	0.0829788	0.196026	0.163802	0.0349279	0.391295	0.0667698	0.0011956	0.0275446	0.081131	0.0699816	0.0100415	0.0477336	0.00442807	0.227699	0.284925	0.20965	0.174601	0.0646383	0.206481	0.381777	0.654811	0.0150729	0.119139	0.544411	0.321377	0.014096	0.167566	0.710088	3.10825	3.142464
5160	-405.082	-407.487	2.40505	0.7766861	0.04232029	0.8294012	10.3169	0.114678	0.0323947	0.0612111	0.13035	0.252705	0.011859	0.0308061	0.00225072	0.00938559	0.164909	0.0317069	0.012685	0.0465458	0.00370317	0.0456256	0.0979269	0.0799473	0.305968	0.0938987	0.0348715	0.295978	0.0408487	0.00300618	0.0773148	0.167792	0.0361761	0.0116148	0.0518928	0.00995397	0.158817	0.276117	0.0960911	0.576182	0.0775966	0.239442	0.429893	0.704908	0.0237888	0.322512	0.368442	0.285257	0.090589	0.397575	0.950279	2.56156	3.365214
5170	-394.328	-403.583	9.25531	0.6947142	0.03526179	0.5862312	11.10793	0.0246878	0.051407	0.0741094	0.185947	0.0379818	0.0136304	0.0333951	0.00547949	0.0579885	0.0995517	0.0394137	0.0340734	0.0423435	0.00151011	0.031233	0.0618962	0.10546	0.239398	0.0927422	0.0347051	0.290268	0.0463515	0.00808846	0.0311601	0.0480364	0.0735224	0.00632547	0.0148655	0.00193046	0.104093	0.12837	0.323993	0.400048	0.0874411	0.268049	0.473946	0.750217	0.0320597	0.349211	0.323643	0.295086	0.0730596	0.361026	0.922894	2.64302	2.744005
5180	-399.196	-410.684	11.4883	0.6098671	0.02086486	0.5536759	11.18459	0.0186663	0.0367964	0.0659795	0.230876	0.0286017	0.0169318	0.0172204	0.00607764	0.0325195	0.184597	0.0813823	0.0294524	0.0409017	0.00191826	0.051267	0.064562	0.114354	0.162388	0.0960123	0.0668115	0.323911	0.0909419	0.00876837	0.0130075	0.0203587	0.112515	0.00622654	0.0542526	0.00493734	0.255485	0.118273	0.124075	0.0761852	0.0866594	0.268454	0.476625	0.754354	0.0298953	0.267144	0.192948	0.510013	0.0551493	0.317712	0.886271	2.74087	2.556252
5190	-400.094	-411.927	11.8332	0.5218118	0.03541535	1.006611	13.47956	0.00892416	0.0130784	0.0377015	0.199901	0.0369661	0.0114108	0.0290803	0.00184525	0.0277877	0.0980198	0.0641146	0.0104533	0.0306398	0.00302536	0.0665926	0.0496678	0.118028	0.505462	0.02776	0.0660083	0.31689	0.158842	0.0305756	0.0138353	0.0116344	0.113973	0.00319378	0.0771155	0.00426656	0.0209952	0.17176	0.130676	0.0299459	0.0701581	0.219347	0.399498	0.672477	0.0104684	0.316178	0.238709	0.434645	0.0374982	0.265917	0.835513	2.86107	2.49017
5200	-406.463	-419.537	13.0743	0.5909577	0.02241426	1.234048	13.10763	0.00815763	0.00869807	0.0583441	0.136184	0.0369452	0.00835357	0.0397521	0.00121053	0.0208832	0.163218	0.0772755	0.00770579	0.0473107	0.0070644	0.0581878	0.093144	0.120485	0.271139	0.0299056	0.07527	0.21097	0.165834	0.0162383	0.00984604	0.00944096	0.310759	0.00407361	0.104018	0.0058064	0.0121104	0.0449913	0.196965	0.019452	0.0616921	0.196531	0.364482	0.633154	0.0152369	0.318656	0.303312	0.362795	0.0512486	0.307209	0.876635	2.76491	2.37974
5210	-403.877	-418.884	15.0066	0.6074574	0.1123805	1.140202	11.15644	0.0126777	0.0283169	0.0466643	0.242351	0.0441778	0.0125159	0.0217891	0.00136364	0.0154343	0.0765808	0.0840126	0.0103	0.0781413	0.00162295	0.0712708	0.0910407	0.103292	0.157557	0.105354	0.0451642	0.212787	0.0920751	0.0210215	0.00806671	0.00165077	0.22566	0.00807311	0.0480261	0.0127235	0.0227771	0.123758	0.127596	0.0259922	0.0764793	0.226074	0.400571	0.664873	0.0132104	0.15264	0.47657	0.357579	0.0546497	0.316392	0.885076	2.74388	2.179833
5220	-412.846	-419.987	7.14158	0.6727363	0.3670236	0.7463434	14.31262	0.0182314	0.174033	0.0640237	0.11687	0.0535319	0.0139054	0.0119372	0.00100994	0.0321217	0.11706	0.0601339	0.0238558	0.111438	0.000671556	0.0759764	0.158063	0.0562972	0.154135	0.0972226	0.023773	0.740689	0.0366197	0.0347414	0.0111182	0.000197441	0.223068	0.0178389	0.0690019	0.0314688	0.0302152	0.146009	0.0643224	0.0145375	0.13359	0.331038	0.52366	0.76804	0.00757088	0.186707	0.482005	0.323717	0.0683769	0.350377	0.914331	2.66692	2.784119
5230	-405.107	-417.413	12.3061	1.437183	0.2122314	0.6556057	17.68172	0.0356686	0.060983	0.032757	0.120555	0.0949544	0.0112583	0.00689107	0.000798259	0.063548	0.321622	0.0442176	0.018196	0.03024	0.000272147	0.037431	0.082764	0.0731335	0.118387	0.0463432	0.0243875	0.325873	0.0292053	0.0154837	0.00454825	0.000214388	0.235485	0.0133772	0.0352111	0.0135291	0.100846	0.178587	0.0862157	0.0256306	0.113621	0.306611	0.506487	0.764077	0.00574326	0.129851	0.639267	0.225139	0.215454	0.577755	1.04651	2.16028	2.288614
5240	-382.67	-404.54	21.8693	0.5123944	0.07530534	0.7124888	16.43123	0.0407229	0.0775353	0.0560788	0.0359029	0.108585	0.0199983	0.0227758	0.0011217	0.0299862	0.0929666	0.0154013	0.0212234	0.00505813	0.000485518	0.0501298	0.0554127	0.0994168	0.130705	0.0538375	0.105387	0.285018	0.0107031	0.00713774	0.0265913	0.000849294	0.163228	0.0241225	0.0344785	0.0249054	0.0959062	0.0484966	0.0425059	0.0231698	0.0878669	0.262437	0.46016	0.732412	0.00483692	0.094838	0.705195	0.19513	0.0357074	0.25993	0.829081	2.87528	1.809842
5250	-387.99	-402.914	14.9249	0.5239152	0.01955699	0.8419047	17.19078	0.0595123	0.0403695	0.0556715	0.0674293	0.0635854	0.0194604	0.0104496	0.00231343	0.0877274	0.243694	0.00218272	0.0126885	0.023679	0.00140467	0.027018	0.0630932	0.0711071	0.299427	0.104784	0.0759643	0.260552	0.00844297	0.0137445	0.0156986	0.00024278	0.203618	0.0229987	0.0473943	0.0464347	0.104988	0.0684372	0.0521393	0.0305365	0.0736576	0.231875	0.421293	0.6984	0.0116869	0.0645782	0.723531	0.200204	0.0379014	0.267242	0.836919	2.85794	2.206789
5260	-398.839	-405.672	6.8332	0.8667951	0.01052786	1.020657	14.90789	0.0200391	0.0456682	0.0147146	0.0646313	0.0813501	0.035002	0.0291724	0.00156253	0.0605592	0.433894	0.00247545	0.00894936	0.0325718	0.00104699	0.0222065	0.0481458	0.234434	0.212469	0.145594	0.115219	0.434145	0.00465369	0.0168599	0.0163554	0.000125961	0.143326	0.0291127	0.065285	0.0550974	0.0679492	0.0643117	0.181896	0.0795224	0.0662107	0.2116	0.390449	0.665249	0.0120454	0.0475915	0.623304	0.317059	0.109672	0.432698	0.973873	2.48376	2.768346
5270	-397.106	-405.83	8.72388	1.767549	0.04034958	0.5706288	8.368078	0.0301337	0.0236905	0.0683206	0.0117895	0.0838782	0.0215696	0.0424027	0.00696073	0.0216435	0.408342	0.00438835	0.013925	0.0469118	0.000490967	0.023376	0.0872823	0.117954	0.280276	0.121246	0.163239	0.184416	0.00157944	0.0239788	0.00393726	0.000302048	0.220262	0.0941289	0.0366329	0.0555887	0.0639564	0.0468049	0.167804	0.050315	0.0891224	0.271771	0.478696	0.754219	0.00750286	0.0418493	0.668835	0.281813	0.263855	0.627776	1.06291	2.04546	2.527527
5280	-402.061	-409.858	7.79749	1.889512	0.1425754	0.448304	12.98957	0.0390232	0.0155551	0.143486	0.0352511	0.0806205	0.0420663	0.0168464	0.0103233	0.0404646	0.360561	0.00355822	0.0142118	0.0462262	0.000331914	0.0362078	0.0356053	0.117788	0.209392	0.190057	0.127269	0.323365	0.00284559	0.0133096	0.00340751	0.000658426	0.375075	0.0462979	0.0231243	0.0873535	0.0374727	0.100931	0.0945073	0.0645125	0.114844	0.320696	0.533946	0.79451	0.00738661	0.0638215	0.646499	0.282292	0.279719	0.642726	1.06696	2.01059	2.737705
5290	-394.916	-400.447	5.53067	1.562656	0.2816722	1.231875	10.68102	0.0127343	0.028805	0.133016	0.0323787	0.111762	0.0136456	0.0245259	0.00414238	0.128108	0.0810987	0.0272545	0.0128561	0.0254104	0.00112556	0.0189098	0.108868	0.130458	0.36683	0.0906161	0.201338	0.505451	0.0020055	0.0180535	0.0015143	0.000601687	0.294286	0.0244148	0.0469514	0.0564403	0.105162	0.236722	0.0518888	0.027153	0.0964968	0.256044	0.42786	0.678719	0.00743884	0.0594804	0.549894	0.383186	0.234841	0.598664	1.0539	2.1126	2.924528
5300	-402.144	-398.727	-3.41695	0.8175051	0.6111607	2.198159	8.112142	0.0274698	0.0224538	0.104092	0.030987	0.21669	0.00615267	0.0249721	0.00891647	0.0772496	0.134175	0.0145174	0.0163266	0.0361751	0.00476403	0.0334631	0.0961931	0.226593	1.00018	0.0565668	0.104504	0.603708	0.0342257	0.0280867	0.00252111	0.00056875	0.262326	0.0806887	0.0295784	0.0468476	0.174221	0.273836	0.0285846	0.0223235	0.104759	0.24386	0.385769	0.605644	0.00581528	0.0562199	0.519752	0.418213	0.0992778	0.414087	0.96169	2.52495	3.829963
5310	-406.92	-406.039	-0.880931	0.629308	0.3261342	1.128068	7.114496	0.0400256	0.0394513	0.0663938	0.0314716	0.0520506	0.00481185	0.0303512	0.0115677	0.0472697	0.212639	0.0128488	0.0117828	0.0200755	0.00966978	0.0922196	0.0517779	0.0950825	0.69126	0.0692047	0.0721622	1.05227	0.0026338	0.0130463	0.00399921	0.00143533	0.25223	0.0775328	0.059658	0.111121	0.212778	0.0931373	0.10119	0.00370326	0.106989	0.275795	0.452046	0.700846	0.00567165	0.0924477	0.548751	0.35313	0.0592036	0.328176	0.895565	2.71706	3.646853
5320	-400.846	-404.253	3.4071	0.5804973	0.3574493	1.148708	8.738082	0.0357081	0.0471136	0.0766233	0.051769	0.102101	0.0106133	0.0367648	0.0145419	0.105586	0.190879	0.0537622	0.00868844	0.0602077	0.0202982	0.0831812	0.0638124	0.0850679	0.422453	0.103494	0.0937575	0.471451	0.00708573	0.0178354	0.00182755	0.00043396	0.268432	0.0560772	0.121973	0.0465199	0.212124	0.235492	0.0860513	0.0255693	0.11052	0.280351	0.455655	0.70212	0.00881216	0.0630194	0.589613	0.338555	0.0491121	0.301256	0.871033	2.7786	3.217295
5330	-417.327	-414.869	-2.45765	0.2526935	2.63643	4.313289	7.291591	0.041678	0.0704672	0.0633596	0.0424637	0.112618	0.00237624	0.0312464	0.0289525	0.244002	0.152017	0.0332949	0.00414604	0.0670269	0.00838264	0.0648078	0.07564	0.141365	0.260706	0.201825	0.337538	0.256113	0.00430726	0.0301583	0.0080695	0.000349362	0.15053	0.0583782	0.0920151	0.0676863	0.262558	0.155104	0.0996443	0.0100822	0.212523	0.345923	0.454456	0.612369	0.00443384	0.0308876	0.546568	0.418111	0.00223967	0.0686419	0.507131	3.42199	3.178908
5340	-413.25	-409.965	-3.28445	0.9615753	1.091547	5.067787	9.431695	0.00720496	0.0349725	0.120631	0.0301306	0.221993	0.00767453	0.0121586	0.0265467	0.0457464	0.132353	0.0180579	0.00403975	0.0580005	0.00354933	0.0192976	0.134538	0.136901	0.487253	0.184467	0.174138	0.121276	0.00904026	0.020357	0.0582699	0.000116421	0.159431	0.0724811	0.0837615	0.0269395	0.475505	0.45695	0.0476097	0.0175676	0.0913342	0.189894	0.288195	0.455929	0.00259145	0.0422824	0.290171	0.664955	0.129225	0.46489	0.993329	2.41256	3.408959
5350	-417.487	-410.061	-7.42614	0.5948062	2.857639	5.140898	8.495083	0.0159586	0.0308646	0.184144	0.0161795	0.292371	0.0615214	0.00969471	0.0176766	0.140346	0.116396	0.0281837	0.00326916	0.0805288	0.00152085	0.0147529	0.103544	0.178811	0.385363	0.0941392	0.22144	0.345511	0.0192902	0.00699882	0.0793101	0.00014585	0.243994	0.0987316	0.0862248	0.0553941	0.366818	0.321451	0.0586738	0.0355398	0.204347	0.328437	0.429869	0.580628	0.00337142	0.0688365	0.281867	0.645925	0.0520386	0.309373	0.878646	2.75994	3.714788
5360	-407.505	-405.081	-2.42415	1.12757	1.24626	3.301211	12.47926	0.0323532	0.048988	0.0692982	0.0169525	0.152275	0.0145437	0.0142693	0.063762	0.115048	0.067591	0.131455	0.00273552	0.0181509	0.000797673	0.014751	0.0679017	0.160629	0.482779	0.0698517	0.424438	0.455675	0.01125	0.0230728	0.0291197	9.04837e-05	0.114252	0.0294444	0.0801502	0.0219187	0.256939	0.191738	0.106352	0.0263734	0.13595	0.26791	0.390114	0.578318	0.00562087	0.203217	0.180598	0.610564	0.161682	0.512003	1.01829	2.30802	3.314945
5370	-399.811	-401.806	1.99493	0.8171111	0.7716394	2.443667	13.49194	0.00677124	0.0262458	0.07393	0.00771026	0.0804856	0.0313625	0.0153857	0.0242992	0.0358781	0.143819	0.0603571	0.00335115	0.0675107	0.00061082	0.0171496	0.0840017	0.284905	0.368059	0.169082	0.379165	0.195129	0.0189878	0.0102441	0.0566801	0.000231221	0.295223	0.0210519	0.0642327	0.0184757	0.191981	0.178942	0.0559338	0.0489843	0.11465	0.2532	0.390027	0.600923	0.00260015	0.384501	0.172767	0.440132	0.0991943	0.413933	0.961586	2.52529	3.036175
5380	-400.792	-408.773	7.98079	1.22126	0.8446031	2.222168	10.57327	0.00642871	0.0154261	0.0411556	0.0337773	0.077114	0.0439251	0.0249318	0.0266394	0.0233908	0.167553	0.0678888	0.00128554	0.0342094	0.000854242	0.0208884	0.109991	0.108105	0.272839	0.0284254	0.199386	0.19535	0.0313326	0.0105135	0.094685	0.000858272	0.154423	0.0133935	0.0397692	0.0802445	0.324557	0.13619	0.140615	0.0522362	0.129048	0.277232	0.419205	0.630751	0.003332	0.497173	0.224468	0.275027	0.178885	0.534466	1.02879	2.25786	2.578384
