Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
8700	-387.938	-399.231	11.2927	1.524769	11.66971	0.00911506	0.0381221	0.0496084	0.0286567	0.108752	0.0110625	0.00250675	0.0118582	0.0441125	0.212843	0.0280181	0.0287267	0.0408703	0.00213599	0.0547845	0.0921634	0.103463	0.434511	0.085917	0.0207057	0.0672212	0.0818987	0.0534829	0.129278	0.0764621	0.342137	0.0796936	0.00164071	0.0421467	0.0513093	0.0114483	0.0179269	0.0332214	0.229124	0.592628	1.05184	2.1264	2.395799
8710	-391.857	-398.432	6.57484	1.325656	9.260233	0.0037062	0.0350032	0.100017	0.0260281	0.109745	0.0288359	0.00161114	0.00360553	0.0580298	0.0984309	0.0292945	0.0107459	0.0433464	0.00522138	0.0230523	0.052683	0.112984	0.448761	0.325558	0.0351955	0.0844435	0.196119	0.104584	0.117882	0.0291322	0.304521	0.204791	0.00252807	0.0334118	0.0791925	0.0273925	0.0253666	0.0168244	0.197091	0.556707	1.0383	2.2079	2.778043
8720	-388.813	-400.624	11.811	1.557289	12.87136	0.00543346	0.0601196	0.0565418	0.0949631	0.0570753	0.0189122	0.00117756	0.00329823	0.0369027	0.161308	0.073318	0.0131194	0.023842	0.00689024	0.0329535	0.096039	0.031331	0.183633	0.187586	0.0133568	0.0858455	0.130255	0.0744919	0.0935251	0.040384	0.349629	0.155596	0.00509315	0.0661317	0.0853917	0.070046	0.0234808	0.0242707	0.234038	0.597822	1.05362	2.11452	2.361942
8730	-399.48	-409.489	10.0095	0.8861251	11.4477	0.00213287	0.0200662	0.101874	0.259556	0.119867	0.0293476	0.00323194	0.00597441	0.0512282	0.31354	0.0800774	0.0603448	0.0326681	0.0212514	0.0206186	0.158972	0.0471578	0.192179	0.189748	0.0161211	0.0724776	0.123446	0.0156341	0.110828	0.0144137	0.272945	0.0426676	0.0107672	0.0318325	0.0687613	0.0400274	0.0183979	0.0104921	0.113711	0.439629	0.978233	2.46843	2.558649
8740	-400.737	-414.178	13.4409	1.32664	15.98459	0.00214281	0.00959019	0.038416	0.163738	0.104113	0.0358332	0.00376253	0.0060278	0.070819	0.133109	0.0239226	0.0248391	0.0469121	0.0417472	0.0402176	0.108238	0.189102	0.102577	0.100013	0.0454678	0.0425457	0.148302	0.0253638	0.145314	0.00883239	0.279342	0.0319182	0.0026178	0.160048	0.0203732	0.036997	0.0154636	0.0149334	0.197258	0.556904	1.03838	2.20746	2.222637
8750	-393.256	-406.191	12.9351	0.4010259	11.41866	0.00480255	0.0298967	0.02933	0.105377	0.0885308	0.0437677	0.00788699	0.00792422	0.0301773	0.204946	0.00835069	0.0483325	0.0970069	0.0581618	0.0568407	0.086367	0.0473894	0.245985	0.0583784	0.0412482	0.0437234	0.116278	0.0334708	0.178063	0.0284783	0.281576	0.0328069	0.00627868	0.212982	0.0309628	0.047608	0.0108314	0.0208401	0.0168627	0.182522	0.732388	3.06823	2.344599
8760	-402.7	-419.97	17.2696	0.7451403	15.94335	0.0409035	0.0306453	0.0111151	0.0867051	0.0639387	0.0109462	0.004228	0.0172967	0.0782427	0.0609993	0.00556695	0.0490049	0.0567019	0.0137237	0.060351	0.0913599	0.0720601	0.285576	0.123751	0.0251795	0.0198189	0.239416	0.0319963	0.0577088	0.0697486	0.200137	0.0197058	0.00355531	0.0283236	0.0188537	0.0890175	0.0100664	0.0432474	0.0838447	0.384072	0.940513	2.59157	2.019891
8770	-406.527	-417.456	10.9295	0.6920409	16.63246	0.0240059	0.0152519	0.0176372	0.0816561	0.0947219	0.0347392	0.00330656	0.0627431	0.0841987	0.0500486	0.0105282	0.0144063	0.0541284	0.0204545	0.0521419	0.0838772	0.0757285	0.210348	0.0869228	0.0242263	0.0479959	0.220817	0.0305441	0.100898	0.120924	0.5263	0.0272264	0.00103149	0.0243513	0.0735653	0.0497027	0.0140173	0.0578038	0.0724891	0.359751	0.921883	2.64588	2.396247
8780	-397.443	-408.662	11.2188	0.6443459	12.04602	0.0461399	0.0221788	0.0316821	0.160272	0.0892528	0.0135268	0.0043466	0.0178984	0.0525762	0.086884	0.0208207	0.0309235	0.0610537	0.00899206	0.0296059	0.106076	0.0622829	0.312395	0.287026	0.0450535	0.039633	0.145648	0.0894845	0.0678583	0.0661053	0.279989	0.0617338	0.00201805	0.0221642	0.108076	0.0486944	0.013474	0.0470113	0.0623645	0.336044	0.90236	2.69923	2.480877
8790	-401.799	-409.762	7.96336	1.126486	11.49113	0.061622	0.0350984	0.0384636	0.192701	0.080697	0.0283783	0.0151611	0.0118864	0.107299	0.165433	0.0159039	0.0120778	0.0268477	0.0115622	0.0622401	0.0857624	0.0536121	0.258432	0.179078	0.0427374	0.0142181	0.201162	0.071214	0.146158	0.119766	0.136922	0.252501	0.00436317	0.0124886	0.140589	0.040771	0.0148997	0.0761985	0.161478	0.511727	1.01816	2.30863	2.716244
8800	-399.253	-407.066	7.81344	1.327585	12.20868	0.0484714	0.0348083	0.075368	0.0824662	0.102922	0.0211981	0.0124977	0.0441484	0.0410287	0.0461723	0.0171369	0.0157287	0.0605746	0.0247766	0.026493	0.160985	0.0819543	0.239513	0.140915	0.0280747	0.029026	0.244107	0.0543657	0.154838	0.227282	0.365572	0.124811	0.00113039	0.0254516	0.0406648	0.0518092	0.0278658	0.0522233	0.197418	0.557093	1.03846	2.20703	2.704379
8810	-406.481	-405.906	-0.575466	0.7440219	11.96463	0.0905556	0.0261403	0.0741948	0.107318	0.109924	0.00538235	0.0182426	0.0310372	0.0342581	0.0406442	0.0515997	0.0284679	0.083217	0.0150813	0.0167673	0.11883	0.0527906	0.56127	0.366494	0.0174136	0.00403685	0.199735	0.0251387	0.0465998	0.155334	0.617976	0.268028	0.00087688	0.0561323	0.0432425	0.0930005	0.0206032	0.0775129	0.0836053	0.383581	0.94015	2.59266	3.457845
8820	-405.992	-408.405	2.41371	1.434318	10.51974	0.144017	0.0095965	0.10103	0.037391	0.14638	0.00211353	0.0361854	0.045833	0.0462283	0.0876448	0.207164	0.0303025	0.0428265	0.0172539	0.0300084	0.120551	0.0869397	0.314776	0.180011	0.0221326	0.00205667	0.355906	0.0797351	0.0766937	0.134259	0.380696	0.129871	0.00323474	0.0471756	0.126608	0.0726312	0.0397492	0.0497506	0.214995	0.577246	1.04632	2.16144	3.206751
8830	-411.667	-411.625	-0.0422996	1.45271	9.377914	0.177017	0.0171067	0.0487948	0.0628883	0.22093	0.00709469	0.0180894	0.0269845	0.0956598	0.117164	0.111247	0.0342357	0.0406833	0.0700209	0.0532574	0.173396	0.140777	0.434123	0.157216	0.0478958	0.0052969	0.305779	0.0585392	0.0528374	0.167306	0.277638	0.101868	0.00911332	0.0222835	0.12886	0.129218	0.0397218	0.124127	0.217924	0.580491	1.04752	2.15407	3.47717
8840	-417.012	-412.457	-4.55474	0.9545799	7.492339	0.186654	0.0200331	0.0562487	0.0425899	0.0632268	0.00775897	0.00351737	0.0710349	0.0769746	0.108593	0.0503859	0.0364857	0.0514483	0.0323245	0.0286938	0.118042	0.137997	0.306023	0.59979	0.0513797	0.00351786	0.0926616	0.0538973	0.0405639	0.542469	0.772581	0.181386	0.00262357	0.0266275	0.0507972	0.104235	0.0618556	0.100231	0.127805	0.462661	0.992047	2.41749	4.082646
8850	-417.57	-411.918	-5.65147	3.766253	7.022048	0.0285299	0.00863293	0.078341	0.0310935	0.105001	0.00996171	0.00961971	0.059752	0.141277	0.16577	0.0217101	0.0504763	0.0535891	0.0393048	0.112108	0.239953	0.162551	0.581089	0.4244	0.0797284	0.00902019	0.127896	0.111631	0.0642526	0.171827	0.348775	0.146574	0.00459238	0.0645828	0.0643347	0.106979	0.153545	0.0436992	0.441042	0.766717	1.08436	1.70788	3.820598
8860	-423.341	-417.239	-6.10205	4.344806	10.47791	0.0171453	0.0143063	0.0362127	0.0571942	0.224698	0.0148142	0.0132256	0.0231341	0.0785393	0.217822	0.0157407	0.0282233	0.0335456	0.0815232	0.0462444	0.0687338	0.126917	0.414527	0.238984	0.068438	0.0331241	0.22521	0.18591	0.0240435	0.314865	0.558281	0.181093	0.00641852	0.0550609	0.0719217	0.0964593	0.139415	0.0309927	0.472356	0.786348	1.08421	1.65709	3.742764
8870	-423.783	-413.293	-10.4903	1.354892	5.384347	0.01124	0.00520875	0.0414805	0.261711	0.196258	0.0110823	0.0200126	0.0315534	0.095346	0.0956649	0.0482555	0.0845659	0.0200631	0.033889	0.0363311	0.0661042	0.058962	0.803533	0.400931	0.0614358	0.173655	0.196087	0.199447	0.0589221	0.754527	0.431512	0.134173	0.0162782	0.191122	0.0164585	0.0887671	0.0983543	0.019519	0.202011	0.562475	1.04063	2.19489	4.762451
8880	-416.458	-409.231	-7.22719	1.159534	6.223745	0.0287467	0.00601639	0.081186	0.0944224	0.221616	0.024643	0.00827383	0.0626462	0.020874	0.192199	0.0469357	0.13121	0.0375055	0.0242895	0.0333439	0.105038	0.170627	0.690775	0.426411	0.0334682	0.179164	0.330286	0.1558	0.0684427	0.33626	0.459562	0.0429541	0.0624126	0.107149	0.0151949	0.115796	0.0381644	0.0170149	0.167643	0.51996	1.02211	2.29028	4.368428
8890	-414.184	-409.575	-4.60889	1.14007	8.204063	0.0123508	0.00471537	0.0960768	0.0745978	0.126956	0.0630588	0.0151482	0.088471	0.0459987	0.34465	0.231404	0.153955	0.0138263	0.00794539	0.054817	0.148261	0.141008	0.387305	0.317404	0.0379344	0.0842955	0.188282	0.104015	0.027743	0.380391	0.624796	0.0268405	0.0112896	0.0850187	0.027758	0.0483569	0.0324143	0.0530486	0.164025	0.515153	1.01982	2.301	4.060133
8900	-415.62	-413.967	-1.65266	2.212857	9.325907	0.00811576	0.00758015	0.151197	0.206711	0.126604	0.0670374	0.00679148	0.0487276	0.00908477	0.157485	0.227848	0.0834148	0.0578105	0.00796258	0.106795	0.184182	0.08558	0.515424	0.209341	0.016483	0.0938949	0.292067	0.170972	0.0265265	0.122641	0.261624	0.00777788	0.0013607	0.0559518	0.0907768	0.0544971	0.0408856	0.0660149	0.317425	0.675894	1.07451	1.93218	3.569165
8910	-403.16	-413.448	10.2881	0.9230286	11.83048	0.0216406	0.00366505	0.0693797	0.167965	0.0888986	0.119364	0.012027	0.0144759	0.0109336	0.143632	0.0610549	0.0393831	0.061036	0.00823201	0.062868	0.0763807	0.0474921	0.292663	0.165212	0.00486026	0.0851722	0.157793	0.188799	0.0171636	0.0445501	0.23887	0.00489367	0.00646896	0.0416117	0.108875	0.0682256	0.0307474	0.0701391	0.121352	0.452327	0.985976	2.44035	2.534473
8920	-406.39	-405.594	-0.796113	0.8794386	6.426389	0.0164799	0.00552796	0.0642526	0.0655552	0.123657	0.0933437	0.00699242	0.0120575	0.00692777	0.288194	0.0364334	0.0297688	0.0301034	0.0129857	0.020983	0.0914585	0.108051	0.281515	0.342136	0.128016	0.0734937	0.161182	0.0622728	0.206824	0.162853	0.536278	0.00693589	0.0286046	0.0946637	0.183558	0.0709829	0.0542708	0.0253999	0.112317	0.437254	0.97675	2.47368	3.43176
8930	-401.483	-405.508	4.0247	0.6600374	9.67807	0.0199145	0.00561599	0.0737327	0.0494115	0.0702497	0.0739321	0.00372457	0.0177023	0.00670568	0.379038	0.0689334	0.00747984	0.0249314	0.0281133	0.0137701	0.0968179	0.0637704	0.43543	0.130581	0.0447854	0.140775	0.0431273	0.10235	0.123013	0.128832	0.543398	0.00341034	0.0295771	0.100255	0.0920427	0.0948093	0.0864394	0.0295575	0.0656814	0.344048	0.909109	2.68116	3.132227
8940	-411.818	-410.269	-1.54978	0.5651848	10.70487	0.0550312	0.00371072	0.0943618	0.0115955	0.0548258	0.0330354	0.0220212	0.0466383	0.0196837	0.297686	0.126205	0.113878	0.0420383	0.040197	0.00328495	0.132474	0.0313558	0.481179	0.0708645	0.0510626	0.402823	0.0261859	0.0886282	0.135075	0.117694	0.648522	0.00307054	0.0129447	0.0965321	0.111782	0.157418	0.0862126	0.0350373	0.0460164	0.292357	0.862462	2.79917	3.653056
8950	-401.905	-411.057	9.15164	0.634745	12.89074	0.0516799	0.0039679	0.106181	0.0118157	0.059791	0.029499	0.0118984	0.0126619	0.0213102	0.112049	0.102357	0.0234168	0.00837804	0.119105	0.00185384	0.0622653	0.0338502	0.350385	0.11106	0.0276751	0.152761	0.0452325	0.081771	0.137874	0.123207	0.346857	0.00191222	0.0151703	0.115965	0.111222	0.114026	0.105199	0.0274098	0.0603442	0.331043	0.89806	2.71055	2.639808
8960	-391.455	-404.771	13.3165	0.304168	14.06142	0.0247788	0.00470442	0.043907	0.0122495	0.0498856	0.0162615	0.00789905	0.0166575	0.0506809	0.175639	0.0610947	0.00978912	0.00541361	0.0763656	0.00154742	0.0615342	0.0433707	0.320585	0.139135	0.0131157	0.164153	0.0680218	0.141589	0.0541844	0.0606859	0.410337	0.00191255	0.0227765	0.0345796	0.0939342	0.0575236	0.044909	0.0454816	0.0056395	0.107741	0.602736	3.28388	2.334703
8970	-395.278	-407.437	12.1591	0.4461817	16.10905	0.0214666	0.00713341	0.0482835	0.0685778	0.0404899	0.00519444	0.0263002	0.0124128	0.0540923	0.246951	0.0141169	0.0148129	0.00180992	0.051801	0.00389702	0.153128	0.13547	0.170262	0.121828	0.0391153	0.250441	0.0579577	0.0601722	0.0235348	0.120621	0.434879	0.00112782	0.0358706	0.0292618	0.0180195	0.0246194	0.015005	0.0453818	0.0239013	0.215338	0.776783	2.98398	2.354034
8980	-396.141	-412.176	16.0348	0.8654358	18.18684	0.0788936	0.00926881	0.0412143	0.0420608	0.0755565	0.00495758	0.0288638	0.0387364	0.0535776	0.227184	0.0125468	0.011502	0.00480005	0.0391174	0.00606911	0.0664253	0.0385089	0.26571	0.0738509	0.00476589	0.158394	0.0444522	0.11459	0.0331862	0.0669649	0.246666	0.00065567	0.0278429	0.0771923	0.0190069	0.0087793	0.0535811	0.0712966	0.109388	0.432203	0.973558	2.48485	2.046217
8990	-402.483	-411.09	8.60762	0.6673188	9.896432	0.0317063	0.0292089	0.0390916	0.0340152	0.102227	0.0110325	0.0261362	0.0799073	0.0185427	0.175059	0.00483622	0.0206268	0.00825265	0.0808698	0.00625965	0.0278256	0.0335164	0.456721	0.314543	0.00250775	0.0901737	0.180026	0.0999618	0.0635652	0.168552	0.295313	0.00177116	0.0287191	0.0597794	0.062996	0.00409751	0.0541741	0.057264	0.0672259	0.347693	0.912128	2.67295	2.669278
9000	-396.409	-409.021	12.6116	0.3018325	9.682645	0.0272531	0.0788225	0.0470141	0.0221226	0.0779151	0.00746777	0.0373897	0.0378871	0.032173	0.0810972	0.008837	0.0697659	0.0087079	0.0230768	0.0258774	0.0634453	0.0115557	0.184228	0.185361	0.000782475	0.150609	0.206969	0.0855916	0.0828234	0.109941	0.468654	0.000806512	0.0216154	0.0392415	0.0257166	0.00620367	0.0399292	0.0135459	0.00544514	0.105921	0.598868	3.28977	2.282428
9010	-399.844	-409.792	9.94775	2.018789	12.79279	0.0277275	0.0935132	0.110815	0.0269582	0.0889641	0.00229703	0.0473671	0.0380851	0.0602235	0.0759875	0.00594057	0.0568733	0.0333328	0.00940289	0.0294442	0.0980357	0.0416828	0.204775	0.125106	0.00107203	0.128719	0.287556	0.0979418	0.102051	0.092778	0.331394	0.00330744	0.0458154	0.0155813	0.0185747	0.0915103	0.0718113	0.00681174	0.295507	0.656997	1.07045	1.97704	2.471455
9020	-397.97	-407.414	9.4441	1.252071	23.14956	0.0172317	0.032399	0.0299071	0.00990686	0.0780526	0.00184776	0.0204648	0.0243411	0.0178575	0.154572	0.00415091	0.0139491	0.00771435	0.0136368	0.00253727	0.0477529	0.0347063	0.116973	0.0698963	0.000454273	0.105616	0.237517	0.0996408	0.102051	0.0983508	0.266066	0.00299492	0.234837	0.0611149	0.0934008	0.124367	0.0485148	0.00380349	0.184362	0.541314	1.03181	2.24251	2.176625
9030	-393.229	-404.859	11.63	1.098171	13.32872	0.0329283	0.0514934	0.0449692	0.00804669	0.0758374	0.00432838	0.0129507	0.0116585	0.0215536	0.0823382	0.0121176	0.0230355	0.00746879	0.00796157	0.00163682	0.0924738	0.0631154	0.348672	0.039462	0.000458609	0.217648	0.200256	0.121424	0.0332883	0.141963	0.27187	0.0054453	0.1889	0.023535	0.0574648	0.0555382	0.144956	0.00370863	0.156115	0.504393	1.01454	2.32496	2.408504
9040	-395.067	-407.01	11.9431	0.5569811	12.49806	0.0282774	0.0324257	0.0565802	0.0216386	0.027145	0.000861282	0.0399609	0.00438811	0.0212587	0.186182	0.00891321	0.0293474	0.00933949	0.0231752	0.00114346	0.0728672	0.183468	0.193484	0.0926441	0.00117422	0.0899294	0.257983	0.0144515	0.0150951	0.0753652	0.408765	0.00668246	0.173774	0.102983	0.0501216	0.0696216	0.127197	0.00397524	0.044375	0.287497	0.857678	2.81045	2.430218
9050	-391.281	-409.614	18.3335	0.5741661	21.97898	0.0194309	0.0247978	0.0450261	0.0218496	0.0113922	0.000854172	0.0298172	0.00844699	0.0377488	0.0696709	0.00900295	0.0327208	0.0295482	0.0232976	0.0015813	0.0705768	0.051283	0.127066	0.0611624	0.00108855	0.209376	0.197197	0.0316306	0.0140987	0.141687	0.18071	0.0057109	0.0787023	0.089574	0.112986	0.0779316	0.0291039	0.00661792	0.0478274	0.297604	0.867544	2.78702	1.851689
9060	-391.2	-406.306	15.1063	0.7919889	12.93536	0.0251501	0.0441291	0.109008	0.0425608	0.0153104	0.00128247	0.0173851	0.0128922	0.0320152	0.0942671	0.0181266	0.0145444	0.00755674	0.0132506	0.0011846	0.078107	0.0900497	0.2171	0.0587608	0.000746041	0.0678687	0.233592	0.0760651	0.0175968	0.247556	0.311011	0.0135498	0.0440159	0.0231983	0.135757	0.0400772	0.0512182	0.0114008	0.0938529	0.403889	0.95471	2.54755	2.166332
9070	-399.367	-407.476	8.109	0.5808774	12.54214	0.0339152	0.086056	0.0260477	0.0263905	0.0261558	0.0024726	0.0140204	0.0297365	0.0642349	0.0432319	0.012341	0.0407873	0.00367667	0.0359061	0.000974226	0.150468	0.0820367	0.446249	0.0333611	0.000656904	0.0796489	0.290283	0.094146	0.0244691	0.224727	0.420137	0.0474192	0.0374647	0.0434045	0.177787	0.05507	0.0420977	0.0386596	0.0491895	0.301474	0.87124	2.7781	2.734032
9080	-406.117	-404.638	-1.47893	1.731557	7.511467	0.0354173	0.0444513	0.015453	0.0652717	0.0353952	0.00369663	0.0201538	0.0480511	0.0406496	0.259041	0.0364426	0.016033	0.00631174	0.0308073	0.00165485	0.0956154	0.147264	0.479223	0.0250143	0.000869775	0.297764	0.29519	0.0829461	0.0238017	0.38386	0.492031	0.092399	0.0711292	0.00928733	0.218116	0.0964029	0.0588182	0.0414589	0.258981	0.623052	1.06155	2.05642	3.570022
9090	-412.559	-405.608	-6.95125	1.383628	6.564106	0.0231912	0.0481465	0.00432314	0.0333577	0.133385	0.00705611	0.0149831	0.0903202	0.0196015	0.157377	0.0384317	0.0272479	0.0057252	0.049854	0.00968321	0.137325	0.11482	0.72781	0.0297419	0.00155797	0.272988	0.326052	0.0508222	0.0267918	0.385502	0.886793	0.117601	0.127403	0.0413021	0.25375	0.0633315	0.0570802	0.0396928	0.206773	0.567966	1.04279	2.18247	4.323048
9100	-417.34	-410.382	-6.95775	0.7717392	10.73309	0.0452728	0.0341901	0.0390255	0.0899675	0.222056	0.0386995	0.0363595	0.0617095	0.0231091	0.553734	0.0423215	0.0478093	0.0102119	0.0329504	0.0325731	0.0540558	0.118991	0.499152	0.0471744	0.00533859	0.210267	0.0760416	0.038841	0.017923	0.270507	0.763485	0.0441316	0.0994067	0.0312248	0.337101	0.0863953	0.115623	0.00998739	0.0895325	0.395502	0.948806	2.56616	4.135634
9110	-422.439	-415.11	-7.32823	1.776796	9.455424	0.0760998	0.18496	0.120882	0.185157	0.363435	0.00749536	0.0506308	0.0751252	0.0272115	0.211981	0.032026	0.0249028	0.00744478	0.0755333	0.0539667	0.0859659	0.122522	0.483079	0.0517871	0.00800582	0.452035	0.295512	0.050757	0.0285961	0.277522	0.35302	0.065882	0.0851019	0.0191749	0.154453	0.102778	0.0624717	0.0165204	0.265093	0.628966	1.06325	2.04269	4.212035
9120	-409.619	-406.698	-2.92151	1.237083	10.46419	0.0760774	0.0882904	0.135021	0.0681881	0.218702	0.00824588	0.112368	0.0279179	0.00774952	0.363111	0.0104962	0.0240555	0.0177394	0.032393	0.0570491	0.100487	0.0440625	0.301193	0.0264159	0.0158412	0.341611	0.131106	0.0882123	0.0257603	0.214549	0.574492	0.0511915	0.0474385	0.039169	0.283995	0.148519	0.040257	0.0151382	0.181709	0.538014	1.03036	2.24991	3.736844
9130	-407.508	-410.105	2.5965	1.003525	13.56471	0.118331	0.163545	0.0637628	0.0385964	0.0530002	0.0175465	0.0754417	0.0134861	0.00739565	0.187098	0.022034	0.0395977	0.0145533	0.0618513	0.0124219	0.0642467	0.0897391	0.246708	0.0647061	0.0509938	0.128462	0.199928	0.142118	0.0595804	0.370224	0.257708	0.0490894	0.101651	0.0429288	0.231411	0.066372	0.0160887	0.00813603	0.137657	0.477809	1.00058	2.38395	3.078753
9140	-404.859	-410.244	5.38495	1.469722	12.58149	0.11891	0.110695	0.00686116	0.0221929	0.180335	0.0292925	0.0246532	0.00748561	0.00647788	0.150551	0.0164814	0.0471022	0.0891778	0.0217051	0.0132162	0.0745665	0.103012	0.311703	0.0426955	0.0375102	0.202851	0.171859	0.0401373	0.0744526	0.248773	0.238723	0.0654869	0.153858	0.0640773	0.0915427	0.0877173	0.0231018	0.00173268	0.220607	0.583438	1.04859	2.14736	2.878937
9150	-396.802	-409.593	12.7902	1.151302	11.70376	0.0365288	0.0752588	0.00743257	0.313974	0.0807736	0.0209143	0.00592263	0.00814707	0.00756717	0.0464186	0.0168439	0.00979146	0.033291	0.0440554	0.0304007	0.121648	0.120954	0.236677	0.0222256	0.0203498	0.0447796	0.2058	0.0471308	0.087666	0.160189	0.139912	0.0504242	0.0611334	0.0354014	0.15307	0.0215531	0.0282988	0.0058855	0.166117	0.517941	1.02116	2.29479	2.300419
9160	-409.698	-410.546	0.847701	1.008177	10.70678	0.0220931	0.148855	0.0184681	0.624354	0.124641	0.0243597	0.00839116	0.0141871	0.00528324	0.122265	0.040284	0.00547127	0.0308343	0.0505547	0.0231448	0.0430327	0.0754602	0.801533	0.0230881	0.016941	0.132172	0.118592	0.0176486	0.110104	0.250167	0.104475	0.0223234	0.0469164	0.00928167	0.27426	0.022401	0.0515761	0.00446366	0.138583	0.479196	1.00134	2.38088	3.387621
9170	-409.19	-411.765	2.57465	0.668624	10.88493	0.0397021	0.0228609	0.0532684	0.435596	0.09179	0.0393228	0.0333028	0.0184984	0.0076803	0.106772	0.0141973	0.00417814	0.0476482	0.06477	0.0703739	0.0632834	0.117272	0.542873	0.0479442	0.0744721	0.144136	0.110894	0.0180181	0.107983	0.319443	0.119593	0.0575819	0.0654336	0.00601205	0.2828	0.0446505	0.0732022	0.00592189	0.067503	0.348342	0.912662	2.67149	3.251473
9180	-405.176	-408.103	2.927	1.103759	9.119849	0.0174338	0.0643541	0.110952	0.136127	0.161002	0.022199	0.00948319	0.0100755	0.00921794	0.0870199	0.0822243	0.00497483	0.0805399	0.0324647	0.0647957	0.103039	0.110108	0.448001	0.0205878	0.139349	0.0690443	0.317697	0.0187339	0.0742052	0.3068	0.0921838	0.0466182	0.0607496	0.0121602	0.342958	0.0403339	0.0884982	0.00899996	0.157179	0.505862	1.01527	2.32169	3.192929
9190	-407.882	-408.26	0.377771	1.134643	6.917342	0.00739354	0.0598966	0.0447343	0.196009	0.302643	0.0050433	0.013577	0.00650396	0.0229985	0.0837112	0.0951838	0.0132863	0.0328894	0.0215935	0.0301247	0.152358	0.130632	0.263572	0.00952524	0.170123	0.0126523	0.610035	0.0214324	0.0496987	0.338961	0.136462	0.03147	0.0333547	0.0106051	0.24127	0.0494393	0.107954	0.0134776	0.163009	0.513791	1.01916	2.30404	3.318611
9200	-414.745	-410.7	-4.04518	1.162705	11.49885	0.024064	0.108742	0.0821872	0.372918	0.108401	0.0342179	0.0215028	0.00430681	0.0271105	0.237887	0.0968464	0.0257135	0.0191153	0.0134391	0.0237451	0.0690781	0.27921	0.488984	0.00511103	0.0590066	0.0146229	0.501347	0.00854166	0.0693999	0.195689	0.148371	0.0538069	0.03492	0.0230957	0.213298	0.218982	0.153449	0.0202782	0.168229	0.520733	1.02248	2.28856	3.75739
9210	-410.858	-413.171	2.31385	0.9551873	11.43466	0.021856	0.0470241	0.103418	0.173522	0.146898	0.0417534	0.0209388	0.011926	0.0990247	0.160572	0.0983554	0.0244243	0.0206233	0.0200399	0.050205	0.0883018	0.129092	0.269585	0.0176971	0.136189	0.016596	0.406352	0.00667375	0.164521	0.114204	0.105337	0.0170061	0.0203991	0.0815418	0.269924	0.133533	0.195832	0.0121169	0.127928	0.462855	0.992159	2.41706	3.225479
9220	-407.434	-410.274	2.84022	1.746172	10.51139	0.0570123	0.0619667	0.132391	0.0751593	0.222381	0.0139593	0.0339581	0.026995	0.0521175	0.258674	0.0820147	0.0454313	0.0339163	0.00667002	0.0499682	0.259342	0.0969904	0.263452	0.0174636	0.0568864	0.015389	0.323983	0.0107705	0.0605214	0.137464	0.0680974	0.0176578	0.0327852	0.164894	0.306616	0.0782991	0.0571082	0.0163874	0.260971	0.624989	1.06212	2.05193	3.13672
