Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
5430	0.0622648	0	0.0622648	55	54.37536	0.2433838	0.03160912	0.2490783	0.4066823	0.0720824	0.0226779	0.0129083	0.0263816	0.0160546	0.0106891	0.0663571	0.0984364	0.0360072	0.0164896	0.0215749	0.0289898	0.026884	0.0610487	0.0298611	0.200989	0.0795599	0.0112161	0.037592	0.0552796	0.0611781	0.0966119	0.0173542	0.0332818	0.00362955	0.014205	0.0437671	0.010744	0.0358172	0.0648231	0.00376941	0.0041944	0.0312518	0.00729133	0.0225809	0.0176429	0.0154694	0.0764139	0.0249083	0.011825	0.00478311	0.00484041	0.04171748	0.137879	0.357426	0.56978	0.816226	0.06801595	0.06398833	0.33573	0.159931	0.0271492	0.19754	0.0350827	0.244567	0.01000325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473718	0.082338	0.329813	0.114131	14	55	0.07249014	0.00181762	0.0619552	0.487324	3.4489	5.01062e-20	3.34532e-10	0.000186828	3.99981	0.232334	0.520537	0.175884	0.0712453	0.07399158	55	54.9993	55	55	55	54.3888	54.371	54.3754	55	55	55	54.8579	54.8958	55	0.1351944
5440	-15.1044	0	-15.1044	54.99994	49.4148	0.7475724	0.01648223	0.173923	0.6016769	0.112728	0.0294177	0.0490595	0.0866657	0.0175629	0.0229551	0.201466	0.0890334	0.0675272	0.0155119	0.0815156	0.0933334	0.0749286	0.0276105	0.0141367	0.174556	0.179051	0.0429816	0.0294722	0.0248729	0.0621962	0.0332399	0.0511236	0.0504445	0.00339112	0.0187101	0.0296104	0.00631193	0.127315	0.0408155	0.0167895	0.00905371	0.0426123	0.00348491	0.0193823	0.0347216	0.0261721	0.0662377	0.0522056	0.00374818	0.0178396	0.0045653	0.06749446	0.110367	0.304558	0.508055	0.768795	1.159987	0.04375157	0.307561	0.198105	0.0130597	0.0775749	0.00507801	0.398621	0.01722562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455979	0.0583597	0.182362	0.303299	14	55	0.09036942	0.0843651	0.385138	0.941298	2.5892	1.66052e-37	6.09792e-19	4.41544e-08	4	0.435714	0.206766	0.221614	0.135905	0.06097718	55	54.9999	55	55	55	54.9999	45.9334	49.4148	55	55	55	54.285	54.3574	55	0.2824928
5450	-20.1062	0	-20.1062	54.99973	54.99941	0.3469876	0.00507087	0.2180175	0.06352691	0.0883412	0.0391898	0.0252648	0.0233105	0.0170233	0.0487146	0.474666	0.145564	0.0420486	0.0323399	0.0340585	0.144199	0.0481473	0.0661252	0.0191245	0.0976109	0.135196	0.02707	0.0181075	0.0428499	0.0289787	0.0740039	0.332448	0.0816181	0.00337916	0.0851271	0.0891621	0.00673254	0.147049	0.0312086	0.0108694	0.00797706	0.0183386	0.00986331	0.00979784	0.0378084	0.0452091	0.121427	0.0354819	0.00189335	0.0132173	0.00746155	0.06495222	0.167245	0.427308	0.658264	0.882608	0.223491	0.05110723	0.228818	0.280239	0.0456836	0.107265	0.0194819	0.318512	0.01126966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637603	0.0316019	0.0179934	0.312802	14	55	0.09336151	0.00986711	0.141211	0.666901	3.18202	1.04662e-119	4.84607e-60	3.86837e-25	4	0.379858	0.247645	0.198834	0.173663	0.06237689	55	54.9994	55	54.9999	55	54.4842	54.4309	54.9994	55	55	55	54.9775	54.9995	54.9998	0.1806705
5460	2.81056	0	2.81056	54.99986	54.99952	1.040463	0.009220937	0.1502019	0.0980252	0.0299708	0.041123	0.0183327	0.00174904	0.0537059	0.0338928	0.0463477	0.0202688	0.0265468	0.0266877	0.028857	0.0173431	0.0377613	0.01682	0.0446392	0.0783384	0.0584405	0.0485747	0.0295841	0.0819146	0.00607612	0.0566957	0.137923	0.0471538	0.000990843	0.0246297	0.018457	0.00652197	0.0802489	0.0129312	0.0110559	0.00563834	0.0114261	0.00316429	0.00407223	0.0232459	0.0484392	0.0906282	0.0178796	0.00158682	0.00339015	0.0113659	0.02666311	0.148	0.397806	0.631619	0.86899	0.1552608	0.05409975	0.389272	0.0764416	0.0549524	0.125201	0.0416434	0.312489	0.008702563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547155	0.0891607	0.0243843	0.3393	14	55	0.08784664	0.144956	0.488585	1.00639	2.36006	2.85692e-66	2.53096e-33	4.74537e-14	4	0.188208	0.0766417	0.526519	0.208632	0.06280231	55	54.9997	55	55	55	54.9998	54.9951	54.9995	55	55	55	54.9852	54.995	55	0.1385707
5470	15.7336	0	15.7336	55	40.2401	1.247757	0.01418184	0.1671912	0.0528769	0.0126264	0.0444949	0.0171752	0.010847	0.0643806	0.0405335	0.0071041	0.00822047	0.00285188	0.0552872	0.027413	0.0234907	0.0162955	0.00316234	0.0387582	0.0406728	0.0329121	0.0640556	0.0316527	0.0828566	0.00469513	0.0340112	0.0791758	0.0567797	0.000955024	0.00624601	0.0437933	0.00410861	0.00920128	0.00890406	0.0154352	0.0169718	0.0114036	0.00142253	0.000610007	0.0207572	0.0340898	0.103863	0.0116281	0.000315511	0.00191553	0.0182495	0.02900983	0.157242	0.415232	0.65022	0.880289	0.8568235	0.04314505	0.218884	0.0563242	0.214482	0.221804	0.11186	0.176645	0.006812805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160611	0.168919	0.0929734	0.577497	14	55	0.08253774	0.183601	0.54037	1.0314	2.24463	1.97403e-43	6.65004e-22	2.60367e-09	4	0.701963	0.0249279	0.132656	0.140453	0.04995786	55	54.1758	55	55	55	55	55	40.2401	55	55	55	54.8297	54.84	55	0.136371
5480	13.3649	0	13.3649	55	54.07247	0.3057736	0.03715623	0.1427334	0.06079987	0.00427057	0.0862507	0.00461399	0.0289391	0.0682619	0.0560438	0.011955	0.0258939	0.0372044	0.0336158	0.0781861	0.0182605	0.00774618	0.00196954	0.0327929	0.0619846	0.0366801	0.0305833	0.0223861	0.0401359	0.00242768	0.0607592	0.0481297	0.125117	0.00461927	0.0138015	0.0221008	0.00140977	0.0329393	0.0168754	0.0361828	0.0149649	0.0186788	0.00181192	0.00376972	0.0472684	0.0311822	0.083275	0.0183321	0.000628385	0.0189698	0.0167833	0.02785003	0.15075	0.40553	0.641812	0.876273	0.2364304	0.06941262	0.100276	0.0574259	0.413104	0.100416	0.261858	0.0669201	0.005380733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614806	0.20791	0.147983	0.582626	14	55	0.1427041	0.00577533	0.108993	0.605373	3.27986	3.49169e-17	8.82681e-09	0.000726367	3.99927	0.443744	0.0544353	0.273252	0.228569	0.07479335	55	55	55	55	55	55	54.9984	54.0725	55	55	55	54.5971	54.7619	55	0.07194133
5490	12.2096	0	12.2096	54.99984	54.99965	0.07412146	0.09039173	0.4306765	0.153211	0.0114816	0.110393	0.00248902	0.02915	0.0927568	0.0374843	0.0180913	0.0290256	0.0200744	0.0819596	0.0595086	0.00821346	0.00450232	0.00443482	0.0322131	0.0599997	0.061409	0.00698705	0.0154924	0.00815466	0.0062779	0.0148182	0.0478354	0.0811118	0.0124891	0.044854	0.0489181	0.00602075	0.0245893	0.0268434	0.0161762	0.0501864	0.0188523	0.00156645	0.00254652	0.031766	0.0107604	0.0269579	0.0433896	0.000803839	0.00943615	0.0131498	0.03376123	0.200486	0.459157	0.6732	0.881922	0.5199956	0.05398499	0.0623777	0.105663	0.155628	0.281338	0.17741	0.217584	0.001053245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252628	0.150814	0.144407	0.679516	14	55	0.09837823	4.18038e-09	9.6282e-05	0.0344138	3.96549	1.20814e-07	0.000516877	0.0691263	3.93036	0.568916	0.156843	0.22634	0.0479015	0.05503824	55	54.9437	55	55	55	54.9997	54.9996	54.9996	55	55	55	38.5217	54.9991	54.9999	0.01913661
5500	1.63897	0	1.63897	54.99981	54.58249	0.1174042	0.04875158	0.3170909	0.7674001	0.0241636	0.161455	0.00137889	0.069346	0.188335	0.0472499	0.00833192	0.0501822	0.0149047	0.0797465	0.0290022	0.00959906	0.00454998	0.00161365	0.0657267	0.0160093	0.0484883	0.014151	0.0193583	0.0730649	0.0246755	0.0258593	0.026635	0.0995159	0.00509711	0.0199356	0.0873545	0.00702978	0.0565729	0.0139103	0.00862098	0.034184	0.0412075	0.00974839	0.000706259	0.0382028	0.0274802	0.0191518	0.0256481	0.0044249	0.0207688	0.0147013	0.03428836	0.124187	0.316556	0.509099	0.758175	0.2619625	0.0335285	0.0764329	0.166655	0.285874	0.0789025	0.237207	0.154928	0.001162932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147606	0.080183	0.184889	0.720167	14	55	0.08029602	4.09943e-06	0.00300299	0.143201	3.85379	2.48949e-13	7.44586e-07	0.00457389	3.99543	0.195361	0.747285	0.0372582	0.0200964	0.03469143	55	54.9857	55	55	55	54.9998	54.9998	54.5825	55	55	55	54.8511	54.8753	55	0.03352216
5510	-27.9702	0	-27.9702	54.9999	51.74347	0.6956163	0.2157743	0.06461644	0.5965082	0.105462	0.352636	0.00489744	0.0590178	0.0481337	0.105378	0.0340119	0.0421276	0.0747825	0.133115	0.048231	0.0120085	0.00191752	0.00117828	0.26262	0.0148132	0.0226924	0.0470915	0.0288975	0.00554497	0.053503	0.0493497	0.149583	0.2355	0.00875437	0.0885423	0.0704837	0.0359812	0.0902632	0.0246256	0.0261845	0.0636817	0.075134	0.0124025	0.00469499	0.0279716	0.065687	0.0825781	0.0716223	0.0181627	0.0512383	0.00629375	0.06789952	0.0919051	0.275096	0.480172	0.753077	0.2181415	0.041655	0.150495	0.119118	0.218407	0.16364	0.196999	0.151342	0.001086441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0577384	0.211256	0.227823	0.503183	14	55	0.04380979	0.0732522	0.361454	0.923233	2.64206	0.000879893	0.0433424	0.423561	3.53222	0.830609	0.11642	0.0373842	0.0155876	0.04274144	55	54.9999	55	55	55	54.9985	54.833	51.7435	55	55	55	53.8372	53.9846	55	0.02541891
5520	-26.7238	0	-26.7238	54.99977	45.10259	0.3572769	0.576761	0.1624012	0.4696236	0.0728287	0.187769	0.03673	0.190675	0.0449232	0.100956	0.0494618	0.0367967	0.161547	0.0707717	0.0739596	0.00686181	0.00116328	0.00136439	0.227641	0.00453978	0.0493233	0.064971	0.038301	0.0182285	0.154245	0.0584636	0.0768631	0.074573	0.00867751	0.160046	0.0703271	0.0278942	0.124611	0.0160486	0.0206901	0.0563968	0.0938295	0.00517261	0.00510961	0.0423227	0.165471	0.158702	0.119726	0.0260179	0.077236	0.00985251	0.07451983	0.116983	0.322588	0.534049	0.79293	0.6591221	0.04853051	0.0505308	0.273703	0.192152	0.252666	0.140832	0.0901166	0.001331601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200184	0.049967	0.680919	0.249095	14	55	0.1593943	0.0110639	0.149203	0.680579	3.15915	0.0483531	0.299105	0.868984	2.78356	0.0981959	0.43999	0.159978	0.301836	0.04986211	55	50.1041	55	55	55	54.2493	54.9996	45.1026	55	55	55	54.9992	54.9996	54.9999	0.02670567
5530	-56.3847	0	-56.3847	55	53.84043	0.4598431	1.589734	0.7643473	0.2909849	0.136493	0.164681	0.0274307	0.284016	0.197502	0.150755	0.105776	0.0792891	0.124268	0.0531411	0.282785	0.0909316	0.00037533	0.00387693	0.798685	0.00340137	0.0662927	0.244621	0.130428	0.043557	0.287718	0.0533531	0.111142	0.0701462	0.0751449	0.282562	0.20592	0.201427	0.187065	0.0647734	0.0116594	0.157394	0.246714	0.00940717	0.0243557	0.0366068	0.115637	0.264974	0.109665	0.0251055	0.0890458	0.0016126	0.1351077	0.244713	0.496101	0.689195	0.879851	1.681376	0.04387001	0.10578	0.142777	0.217055	0.315316	0.0371375	0.181934	0.002539299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0098757	0.0404417	0.492391	0.457292	14	55	0.07646731	0.0262088	0.224894	0.788697	2.9602	0.238857	0.602842	1.05528	2.10302	0.236994	0.333591	0.0566951	0.37272	0.04640931	55	54.8944	55	55	55	55	55	53.8404	55	55	55	38.4934	54.9809	55	0.05471531
5540	-40.1529	0	-40.1529	54.99982	54.85533	0.8581827	2.08009	0.6294397	0.209638	0.0355464	0.106184	0.00575109	0.20193	0.0877958	0.119496	0.105369	0.102827	0.128507	0.0329875	0.140541	0.0367785	0.000176218	0.00135754	0.449141	0.00374577	0.0916636	0.134111	0.0389736	0.0373318	0.230821	0.0492748	0.0473561	0.38057	0.0734305	0.100908	0.0917298	0.0723071	0.0583721	0.0467679	0.013896	0.108623	0.230805	0.015785	0.0325512	0.0401584	0.0896652	0.123429	0.0249012	0.0271509	0.0638829	0.00112532	0.09768313	0.231427	0.488871	0.690214	0.885218	1.632919	0.06812013	0.235655	0.0255049	0.372268	0.175253	0.0394423	0.151877	0.003848145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0917232	0.0670091	0.317896	0.523371	14	55	0.08571781	0.107866	0.429545	0.971859	2.49073	0.302651	0.663269	1.07187	1.96221	0.238989	0.469134	0.0299725	0.261905	0.07196828	55	54.8605	55	55	55	54.9922	54.9992	54.8553	55	55	55	54.9976	54.9989	55	0.05347002
5550	-59.4221	0	-59.4221	54.99986	37.16436	3.174416	1.521843	1.143879	0.5723157	0.135617	0.0508896	0.0100937	0.0842847	0.192758	0.147666	0.389702	0.443021	0.0935669	0.122978	0.0748103	0.038351	0.000252275	0.00310857	0.311545	0.00350996	0.0445733	0.404185	0.00683835	0.336634	0.139123	0.0296474	0.0775407	0.466703	0.261526	0.0476163	0.0905873	0.139839	0.191312	0.0752953	0.0378562	0.084226	0.15123	0.012644	0.0280434	0.0230423	0.0740377	0.244163	0.0378216	0.0207415	0.0272956	0.00119198	0.1070005	0.270224	0.502382	0.676136	0.858865	0.2770557	0.07626246	0.311798	0.0167915	0.367923	0.131186	0.0439397	0.128362	0.00226025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231623	0.256878	0.176083	0.335416	14	55	0.06961218	0.402321	0.74075	1.08325	1.77368	0.228677	0.592152	1.05168	2.12749	0.416284	0.409879	0.0463872	0.127449	0.07852271	55	54.3797	55	55	55	54.9617	54.9993	37.1644	55	55	55	54.9979	54.9996	54.9999	0.02878466
5560	-46.2877	0	-46.2877	54.99883	12.89733	1.249879	0.995454	2.446598	1.477696	0.171342	0.189104	0.00928181	0.111342	0.0785483	0.199228	0.568284	0.15272	0.0436185	0.128724	0.221958	0.0312189	0.000284659	0.0060798	0.174407	0.0304038	0.0279293	0.103066	0.00445095	0.130274	0.0332204	0.0268559	0.0559971	0.176401	0.120248	0.0169328	0.0573878	0.0896728	0.105222	0.224742	0.0697797	0.323657	0.0397259	0.00779629	0.152035	0.0138119	0.106662	0.141572	0.0156649	0.0061823	0.0210208	0.000772955	0.1123951	0.332002	0.522282	0.657578	0.815233	2.245314	0.05206199	0.700529	0.0320879	0.147108	0.00667993	0.0434522	0.0701434	0.01146227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374318	0.1345	0.310916	0.180265	14	55	0.08559708	0.183976	0.540835	1.0316	2.24359	0.136046	0.475381	0.999243	2.38933	0.555438	0.22638	0.0359129	0.182269	0.06352426	55	54.9442	55	55	55	54.9585	54.9934	12.8973	55	55	55	54.9982	54.9988	55	0.1804393
5570	-35.3717	0	-35.3717	54.99998	30.56885	0.4361711	0.5505197	2.239698	6.838913	0.0256066	0.0580992	0.00311384	0.0292197	0.0863054	0.151081	0.297641	0.0239945	0.0602727	0.208756	0.155082	0.0582129	0.000142087	0.0144174	0.0416712	0.0127504	0.0841272	0.0792031	0.00309486	0.0402885	0.0131901	0.0286684	0.0306993	0.162864	0.114669	0.0126101	0.125908	0.0887759	0.0365395	0.184645	0.0781047	0.217828	0.0469971	0.0113077	0.145248	0.00779614	0.0234102	0.0494118	0.0511166	0.00226403	0.0227594	0.000847795	0.07668871	0.136792	0.237113	0.326006	0.469801	0.790842	0.05145088	0.804242	0.0137375	0.0954247	0.00529843	0.0313834	0.0499143	0.01343664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358528	0.238134	0.254137	0.1492	14	55	0.1177556	0.0222597	0.208223	0.767633	3.00189	0.0430913	0.283623	0.853812	2.81947	0.0918688	0.158929	0.0154915	0.733711	0.06488753	55	55	55	55	55	55	55	30.5689	55	55	55	54.886	54.9999	55	0.2070759
5580	-32.3707	0	-32.3707	54.99904	42.45674	0.266083	0.3308421	0.5276902	3.13749	0.0420984	0.0323783	0.00164506	0.153002	0.116046	0.191031	0.146663	0.0092679	0.0369345	0.0916967	0.0664137	0.0957606	3.26311e-05	0.0453345	0.0890979	0.00560923	0.104468	0.0659771	0.00341558	0.114321	0.0271769	0.0456315	0.056144	0.122023	0.101219	0.00712127	0.129766	0.0884226	0.204815	0.12573	0.0580784	0.152336	0.150413	0.0695778	0.089765	0.0098219	0.0279714	0.286345	0.092527	0.00963904	0.114408	0.00150851	0.08448919	0.0761725	0.186118	0.30597	0.510392	0.1260545	0.03289344	0.281559	0.00790902	0.26188	0.0176845	0.260298	0.17067	0.02088381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544437	0.100621	0.17392	0.181022	14	55	0.1214507	0.00294754	0.0785262	0.534198	3.38433	0.00812754	0.128604	0.644142	3.21913	0.580148	0.0552534	0.0079848	0.356614	0.05377725	55	54.999	55	55	55	52.738	54.9429	42.4567	55	55	55	45.5931	54.9938	54.9999	0.3883392
5590	-44.1553	0	-44.1553	54.99998	52.06644	0.6854508	0.2688252	0.8022896	2.635007	0.0716164	0.0233275	0.00341534	0.20512	0.0830181	0.123953	0.0284405	0.0200028	0.0142385	0.0446418	0.021649	0.120456	8.79187e-05	0.043047	0.0587705	0.00695823	0.118613	0.101207	0.00538142	0.290745	0.0635939	0.238741	0.0354552	0.036294	0.172579	0.00542563	0.162575	0.0894602	0.0706867	0.13191	0.244263	0.0893764	0.353954	0.286025	0.271525	0.0354292	0.0991016	0.338429	0.132818	0.0176336	0.139691	0.00558679	0.09542636	0.112509	0.246844	0.379673	0.586845	0.07386124	0.03102401	0.328388	0.0173023	0.295456	0.0589879	0.0894246	0.210441	0.02364112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179053	0.33933	0.0813168	0.4003	14	55	0.0932713	0.0710836	0.356584	0.919355	2.65298	0.00310755	0.080583	0.539541	3.37677	0.381717	0.0832425	0.0112831	0.523757	0.05466512	55	55	55	55	55	55	54.9952	52.0664	55	55	55	7.6043	54.9508	55	0.4324717
5600	-31.3243	0	-31.3243	54.99999	48.89937	1.211422	0.2111741	0.6781505	0.3547802	0.152468	0.0238964	0.00355271	0.21583	0.199644	0.155306	0.0206531	0.0589109	0.00539943	0.073475	0.0238419	0.0291469	1.97355e-05	0.00746328	0.0310454	0.00301823	0.0725917	0.031966	0.00458132	0.0759454	0.0602239	0.554556	0.011068	0.00966202	0.0866651	0.000800109	0.0914845	0.138661	0.0315957	0.0502605	0.147794	0.0244001	0.138085	0.0446593	0.0180132	0.0359799	0.0229418	0.162809	0.0213261	0.0157746	0.226397	0.0145786	0.08013282	0.221622	0.465871	0.661849	0.863897	0.05945475	0.04749329	0.326135	0.00719925	0.175689	0.126556	0.157385	0.207036	0.003846435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132023	0.299983	0.320878	0.247116	14	55	0.07271982	0.177117	0.532227	1.02778	2.26287	0.000765429	0.0404603	0.412187	3.54659	0.226297	0.204159	0.156878	0.412666	0.05133972	55	54.9826	55	55	55	54.9388	55	48.8994	55	55	55	52.09	54.9204	55	0.07492124
5610	-49.687	0	-49.687	54.99941	54.22502	1.196264	0.8501194	0.3122294	0.3321007	0.194775	0.0195105	0.00680326	0.595151	0.11102	0.0982574	0.100468	0.24812	0.040485	0.112182	0.0257469	0.0183883	6.51324e-05	0.0213183	0.0916293	0.00884506	0.0969752	0.0238366	0.00383273	0.080573	0.0678777	0.598088	0.0404322	0.0162082	0.173199	0.00454947	0.200417	0.0651694	0.0661613	0.0607765	0.471962	0.103895	0.409762	0.0886555	0.0623749	0.046165	0.0352432	0.149408	0.0257518	0.086315	0.198071	0.0195293	0.1717667	0.156604	0.388621	0.602152	0.837593	0.0213612	0.03687553	0.0380977	0.00855215	0.280543	0.393549	0.161918	0.11734	0.01151931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137295	0.0817709	0.564521	0.216413	14	55	0.1164355	0.174375	0.528723	1.02619	2.27071	0.10617	0.426556	0.96993	2.49734	0.321337	0.37907	0.201325	0.0982688	0.04839484	55	54.9777	55	55	55	54.7568	54.9991	54.225	55	55	55	42.5477	54.9991	55	0.2380276
5620	-81.2078	0	-81.2078	54.99999	37.55651	1.061548	0.359958	0.3499707	2.228158	0.181641	0.100973	0.007389	0.628928	0.311819	0.0764602	0.290041	0.5528	0.047095	0.0464344	0.0132828	0.0555446	3.20737e-05	0.081899	0.203633	0.031455	0.0906727	0.0443516	0.0117157	0.122461	0.041207	0.716177	0.0524532	0.0460241	0.903784	0.00437799	0.551823	0.175287	0.155863	0.0404399	0.117021	0.416062	1.03885	0.0837388	0.192333	0.309764	0.210087	0.448769	0.108757	0.255147	0.456939	0.0422803	0.2448009	0.0761871	0.199579	0.337821	0.565909	0.7460348	0.04204773	0.161398	0.013916	0.234395	0.190151	0.108284	0.291857	0.01765662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068776	0.178131	0.672506	0.0805879	14	55	0.1034069	0.149068	0.494501	1.00949	2.34694	0.0113867	0.151278	0.684043	3.15329	0.0516597	0.858218	0.0512675	0.0388548	0.05970435	55	55	55	55	55	55	52.3079	37.5565	55	55	55	54.8692	54.9988	55	0.2957341
5630	-72.2097	0	-72.2097	55	54.99541	2.267177	0.5202097	0.1086427	3.2605	0.222364	0.154155	0.0274057	0.469823	0.386493	0.109679	0.266244	0.27392	0.0680355	0.0723124	0.0252332	0.129037	4.71421e-05	0.0560003	0.310701	0.0176506	0.260596	0.0226993	0.0285643	0.25894	0.0890224	0.179576	0.0412117	0.0281953	0.677537	0.00544676	0.158294	0.160349	0.156778	0.036835	0.15091	0.547799	0.238005	0.0816458	0.00484869	0.123385	0.21087	0.443944	0.325598	0.211632	0.256903	0.159301	0.2093093	0.0395739	0.121857	0.228986	0.435519	2.111167	0.05635216	0.141799	0.0919632	0.211853	0.122893	0.0574852	0.374007	0.0134515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109431	0.125687	0.63985	0.125032	14	55	0.09964632	0.32321	0.680717	1.07543	1.92064	0.0371919	0.264905	0.834434	2.86347	0.108604	0.548794	0.302686	0.0399161	0.06980366	55	55	55	55	55	54.9994	54.9983	54.9954	55	55	55	54.9796	55	55	0.1927048
5640	-50.6241	0	-50.6241	55	54.85977	0.7447137	1.212341	0.4080985	2.778128	0.0791604	0.121087	0.0553661	0.257232	0.302705	0.0661314	0.0838039	0.0927737	0.180156	0.0843044	0.00271223	0.0819534	0.000259511	0.0644378	0.212219	0.0164099	0.0212	0.0096762	0.011087	0.143302	0.277936	0.161622	0.0535466	0.0493612	0.534724	0.00143156	0.10925	0.154086	0.032152	0.0446962	0.083104	0.0967587	0.115326	0.19199	0.00958527	0.0196174	0.0768504	0.179726	0.329955	0.152983	0.274628	0.0675527	0.1247665	0.0713833	0.183196	0.308621	0.522829	0.07617966	0.04463744	0.219997	0.13198	0.282649	0.0584819	0.0924724	0.21442	0.003935067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143612	0.200265	0.306144	0.349979	14	55	0.08154696	0.0837534	0.383885	0.940374	2.59199	0.177282	0.532437	1.02788	2.2624	0.901225	0.0306608	0.0486427	0.0194712	0.04857251	55	54.9999	55	55	55	54.9193	54.9166	54.8598	55	55	55	54.9054	55	55	0.08101429
5650	-70.0988	0	-70.0988	54.99998	54.99998	1.562902	0.5160806	0.6824506	4.172454	0.0997189	0.0811946	0.175147	0.211845	0.503594	0.0739114	0.390512	0.0248972	0.222084	0.0739647	0.00386627	0.120906	9.52439e-05	0.0462071	0.164627	0.0238605	0.0553696	0.0172192	0.0352971	0.274159	0.16734	0.195302	0.152935	0.176376	0.337784	0.00111081	0.673083	0.413672	0.0314018	0.0185061	0.379497	0.0379977	0.835406	0.202164	0.00420287	0.0429162	0.115879	0.290465	0.486268	0.0721332	0.0778531	0.0538709	0.1532227	0.073721	0.171545	0.276403	0.460081	0.8361412	0.03835797	0.188282	0.184578	0.182255	0.097454	0.0503536	0.297078	0.004394514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155122	0.21558	0.150364	0.478934	14	55	0.09594256	0.234878	0.598702	1.05391	2.11251	0.0364055	0.262284	0.831625	2.86969	0.133141	0.222807	0.127151	0.516901	0.04275248	55	55	55	55	55	54.9999	54.911	55	55	55	55	38.3494	53.0065	55	0.1027897
5660	-57.5162	0	-57.5162	55	55	0.5829887	0.2447133	0.7717266	4.275995	0.137548	0.0644476	0.252111	0.0922392	0.143891	0.0285299	0.426469	0.017873	0.363679	0.0622829	0.00326853	0.0240183	0.00012723	0.0365732	0.147522	0.029197	0.00511613	0.0155049	0.0351903	0.164534	0.230896	0.281188	0.0844571	0.407249	0.1085	0.00276857	0.541642	0.0785758	0.0101827	0.0125587	0.258394	0.0495619	0.429926	0.0828597	0.00472993	0.0250687	0.0370166	0.39532	0.209346	0.0365207	0.0770876	0.0204664	0.139253	0.0790618	0.178671	0.283279	0.464548	0.8241346	0.04686337	0.212861	0.339272	0.0303756	0.259648	0.0216166	0.136226	0.004450114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274889	0.22378	0.263125	0.238206	14	55	0.087415	0.0496195	0.302683	0.872386	2.77531	0.00187446	0.0628995	0.490203	3.44502	0.552276	0.1979	0.0670814	0.182743	0.05131348	55	55	55	55	55	54.9999	55	55	55	55	55	45.9337	54.9996	55	0.08672406
